,INSTNM,STABBR,UGDS_NRA,UGDS,LATITUDE,LONGITUDE,IS_STATE
3583,Virginia University of Lynchburg,VA,0.0,233.0,37.395187,-79.151615,True
3584,Virginia State University,VA,0.0125,3986.0,37.234691999999995,-77.419026,True
3585,Virginia Union University,VA,0.0044,1132.0,37.562405,-77.450903,True
3586,Virginia Wesleyan University,VA,0.0092,1302.0,36.868417,-76.18606,True
3587,Washington and Lee University,VA,0.0384,1822.0,37.788939,-79.44301800000001,True
3588,Wytheville Community College,VA,0.0036,1396.0,36.95731,-81.07118100000001,True
3589,Bellevue College,WA,0.0983,6757.0,47.584014,-122.15011799999999,True
3590,Bellingham Technical College,WA,0.0,358.0,48.766189000000004,-122.51216000000001,True
3591,Big Bend Community College,WA,0.0031,1626.0,47.183651,-119.325678,True
3592,Central Washington University,WA,0.0308,10529.0,47.002687,-120.53836799999999,True
3593,Centralia College,WA,0.006999999999999999,1848.0,46.715016999999996,-122.960591,True
3594,City University of Seattle,WA,0.0599,651.0,47.617381,-122.344594,True
3595,Paul Mitchell the School-Richland,WA,0.0,260.0,46.226259999999996,-119.246059,True
3596,Clark College,WA,0.0061,7676.0,45.636133,-122.651257,True
3597,Clover Park Technical College,WA,0.0135,2002.0,47.176084,-122.497873,True
3598,Columbia Basin College,WA,0.0012,6051.0,46.252159999999996,-119.12103,True
3599,Cornish College of the Arts,WA,0.0096,623.0,47.618173999999996,-122.336238,True
3600,Divers Institute of Technology,WA,0.0,243.0,47.647402,-122.34089399999999,True
3601,Eastern Washington University,WA,0.0395,10379.0,47.490666999999995,-117.583808,True
3602,Edmonds Community College,WA,0.0801,3334.0,47.816376,-122.327598,True
3603,Everett Community College,WA,0.0379,5618.0,48.006626000000004,-122.20473600000001,True
3604,Paroba College of Cosmetology,WA,0.0,111.0,47.907818,-122.243673,True
3605,The Evergreen State College,WA,0.0024,2962.0,47.07382,-122.977492,True
3606,Pierce College-Fort Steilacoom,WA,0.0314,4970.0,47.172082,-122.570935,True
3607,Glen Dow Academy of Hair Design,WA,0.0,80.0,47.657719,-117.416526,True
3608,Gonzaga University,WA,0.0116,5237.0,47.666531,-117.400625,True
3609,Grays Harbor College,WA,0.0054,1298.0,46.953881,-123.803068,True
3610,Green River College,WA,0.0743,5745.0,47.313648,-122.17581899999999,True
3611,Toni & Guy Hairdressing Academy-Shoreline,WA,0.0,61.0,47.761696,-122.344548,True
3612,Heritage University,WA,0.0158,758.0,46.3748,-120.394972,True
3613,Highline College,WA,0.0816,3983.0,47.388231,-122.30306399999999,True
3614,International Air and Hospitality Academy,WA,0.0182,110.0,45.627871,-122.63975900000001,True
3615,Bastyr University,WA,0.0,150.0,47.729935,-122.25170800000001,True
3616,Gene Juarez Academy,WA,0.0,128.0,47.779174,-122.31281399999999,True
3617,Bates Technical College,WA,0.0023,888.0,47.251743,-122.44683,True
3618,Lake Washington Institute of Technology,WA,0.0202,1634.0,47.705077,-122.16713100000001,True
3619,Lower Columbia College,WA,0.0045,1326.0,46.142140000000005,-122.935928,True
3620,BJ's Beauty & Barber College,WA,0.0,74.0,47.208428000000005,-122.48338500000001,True
3621,North Seattle College,WA,0.0917,2913.0,47.698408,-122.333584,True
3622,Northwest University,WA,0.0456,922.0,47.657945,-122.19276299999999,True
3623,Olympic College,WA,0.0209,4634.0,47.574769,-122.63511299999999,True
3624,Perry Technical Institute,WA,0.0089,903.0,46.571492,-120.537976,True
3625,Pacific Lutheran University,WA,0.031,2739.0,47.14516,-122.440421,True
3626,Peninsula College,WA,0.0399,1303.0,48.101295,-123.412865,True
3627,University of Puget Sound,WA,0.0042,2363.0,47.26308,-122.478982,True
3628,Renton Technical College,WA,0.0086,1282.0,47.489206,-122.176303,True
3629,Saint Martin's University,WA,0.046,1284.0,47.041068,-122.816354,True
3630,South Seattle College,WA,0.1166,2016.0,47.5475,-122.352672,True
3631,Seattle Central College,WA,0.1232,2865.0,47.616748,-122.32123100000001,True
3632,Seattle Pacific University,WA,0.0591,2861.0,47.650214,-122.361667,True
3633,Seattle University,WA,0.1072,4674.0,47.608859,-122.318851,True
3634,Shoreline Community College,WA,0.1034,3076.0,47.747402,-122.358626,True
3635,Skagit Valley College,WA,0.0258,2560.0,48.437194,-122.30893999999999,True
3636,South Puget Sound Community College,WA,0.0113,3798.0,47.023697999999996,-122.929578,True
3637,Spokane Community College,WA,0.0109,5404.0,47.674034000000006,-117.36006499999999,True
3638,Spokane Falls Community College,WA,0.0444,5019.0,47.676741,-117.46353799999999,True
3639,Stylemaster College of Hair Design,WA,0.0,57.0,46.136018,-122.934592,True
3640,Tacoma Community College,WA,0.044000000000000004,5886.0,47.244622,-122.52479299999999,True
3641,Walla Walla Community College,WA,0.0081,2210.0,46.078557,-118.276505,True
3642,Walla Walla University,WA,0.0449,1604.0,46.048088,-118.389555,True
3643,Washington State University,WA,0.042,25675.0,46.730447999999996,-117.15816799999999,True
3644,University of Washington-Seattle Campus,WA,0.1513,30905.0,47.65538,-122.30514,True
3645,Wenatchee Valley College,WA,0.0023,2619.0,47.431234,-120.337198,True
3646,Western Washington University,WA,0.0109,15071.0,48.737812,-122.48573400000001,True
3647,Whatcom Community College,WA,0.0667,2790.0,48.7939,-122.493253,True
3648,Whitman College,WA,0.0823,1446.0,46.069815000000006,-118.331546,True
3649,Whitworth University,WA,0.0365,2357.0,47.753358,-117.41671399999998,True
3650,Yakima Valley College,WA,0.0037,2960.0,46.586098,-120.528525,True
3651,Alderson Broaddus University,WV,0.051,823.0,39.158066999999996,-80.047728,True
3652,Appalachian Beauty School,KY,0.0,22.0,37.624479,-82.266793,True
3653,Appalachian Bible College,WV,0.0392,204.0,37.853334999999994,-81.198867,True
3654,B M Spurr School of Practical Nursing,WV,0.0,36.0,39.946126,-80.752394,True
3655,Ben Franklin Career Center,WV,0.0,45.0,38.367234,-81.75353,True
3656,Bethany College,WV,0.0072,555.0,40.205819,-80.560056,True
3657,Bluefield State College,WV,0.0063,1263.0,37.265732,-81.239037,True
3658,Cabell County Career Technology Center,WV,0.0,115.0,38.403244,-82.37241800000001,True
3659,Charleston School of Beauty Culture,WV,0.0,80.0,38.349945,-81.63458299999999,True
3660,University of Charleston,WV,0.0707,1910.0,38.333366999999996,-81.616244,True
3661,Clarksburg Beauty Academy and School of Massage Therapy,WV,0.0,48.0,39.279875,-80.339054,True
3662,Concord University,WV,0.0511,1644.0,37.423722999999995,-81.00669599999999,True
3663,Davis & Elkins College,WV,0.0913,756.0,38.931232,-79.84602199999999,True
3664,Fairmont State University,WV,0.022000000000000002,3540.0,39.483079,-80.162433,True
3665,Glenville State College,WV,0.0,1185.0,38.93547,-80.834295,True
3666,Huntington Junior College,WV,0.0064,313.0,38.419732,-82.44323399999999,True
3667,James Rumsey Technical Institute,WV,0.0,135.0,39.5328,-77.978583,True
3668,Ralph R Willis Career and Technical Center,WV,0.0,40.0,37.82694,-81.94289,True
3669,Marshall University,WV,0.0153,8086.0,38.422482,-82.42896400000001,True
3670,Mercer County Technical Education Center,WV,0.0,76.0,37.360023999999996,-81.104647,True
3671,Meredith Manor International Equestrian Center,WV,0.0154,65.0,39.298353999999996,-81.398107,True
3672,Monongalia County Technical Education Center,WV,0.0,95.0,39.611165,-79.957275,True
3673,Morgantown Beauty College Inc,WV,0.0,87.0,39.628865999999995,-79.954593,True
3674,Mountain State College,WV,0.0,23.0,39.273787,-81.548845,True
3675,Ohio Valley University,WV,0.1606,386.0,39.312447,-81.537808,True
3676,West Virginia University at Parkersburg,WV,0.0,1950.0,39.216378999999996,-81.506192,True
3677,Potomac State College of West Virginia University,WV,0.0045,1099.0,39.438323,-78.981441,True
3678,Academy of Careers and Technology,WV,0.0,155.0,37.795299,-81.165435,True
3679,Salem University,WV,0.1178,747.0,39.288632,-80.57176700000001,True
3680,Shepherd University,WV,0.0082,2817.0,39.433071000000005,-77.804101,True
3681,Southern West Virginia Community and Technical College,WV,0.0,1341.0,37.851756,-82.023014,True
3682,Fred W Eberle Technical Center,WV,0.0089,224.0,39.001908,-80.225278,True
3684,West Virginia State University,WV,0.0157,1781.0,38.380541,-81.765034,True
3685,West Virginia University Hospital Departments of Rad Tech and Nutrition,WV,0.0,49.0,39.654269,-79.957959,True
3686,West Liberty University,WV,0.0266,1994.0,40.164417,-80.60225600000001,True
3687,West Virginia University Institute of Technology,WV,0.0672,1295.0,37.775923999999996,-81.184072,True
3688,West Virginia Wesleyan College,WV,0.0595,1176.0,38.990660999999996,-80.218969,True
3689,West Virginia Junior College-Charleston,WV,0.0,126.0,38.348040000000005,-81.63413,True
3690,West Virginia Junior College-Morgantown,WV,0.0019,540.0,39.63248,-79.95500600000001,True
3691,International Beauty School 4,WV,0.0,69.0,39.456357000000004,-77.965463,True
3692,West Virginia Northern Community College,WV,0.0057,1046.0,40.063318,-80.72126300000001,True
3693,West Virginia University,WV,0.063,20499.0,39.634371,-79.954391,True
3694,Wheeling University,WV,0.0171,820.0,40.070873,-80.690804,True
3695,Wood County School of Practical Nursing,WV,0.0,22.0,39.21676,-81.50573,True
3696,VICI Beauty School,WI,0.0,111.0,42.969877000000004,-88.049912,True
3697,Alverno College,WI,0.0017,1204.0,42.982842,-87.965174,True
3698,Madison Area Technical College,WI,0.0151,10691.0,43.121829999999996,-89.32792099999999,True
3699,Bellin College,WI,0.0,377.0,44.468277,-87.921722,True
3700,Beloit College,WI,0.1749,1212.0,42.504022,-89.029285,True
3701,Blackhawk Technical College,WI,0.0,2222.0,42.593159,-89.016254,True
3702,Cardinal Stritch University,WI,0.1536,1107.0,43.139752,-87.90904499999999,True
3703,Carroll University,WI,0.02,2843.0,43.004527,-88.228114,True
3704,Carthage College,WI,0.0113,2751.0,42.622969,-87.820924,True
3705,Columbia College of Nursing,WI,0.0,116.0,43.097318,-87.918283,True
3706,Concordia University-Wisconsin,WI,0.0755,3272.0,43.253387,-87.91552,True
3707,Edgewood College,WI,0.0334,1435.0,43.057059,-89.422884,True
3708,Fox Valley Technical College,WI,0.0072,6347.0,44.283174,-88.45893000000001,True
3709,Gateway Technical College,WI,0.0019,5656.0,42.605677,-87.846695,True
3710,The Professional Hair Design Academy,WI,0.0,53.0,44.783374,-91.461714,True
3711,Lakeland University,WI,0.0159,1765.0,43.841573,-87.883414,True
3712,Lakeshore Technical College,WI,0.0,2162.0,43.924774,-87.75454,True
3713,Lawrence University,WI,0.1265,1431.0,44.261323,-88.39782199999999,True
3714,Maranatha Baptist University,WI,0.0064,623.0,43.195013,-88.737016,True
3715,Marian University,WI,0.0,1417.0,43.777411,-88.420638,True
3716,Marquette University,WI,0.027000000000000003,8200.0,43.03903,-87.927961,True
3718,Mid-State Technical College,WI,0.0,2133.0,44.391090999999996,-89.783785,True
3719,Milwaukee Area Technical College,WI,0.0,13906.0,43.04359,-87.92081800000001,True
3720,Milwaukee Institute of Art & Design,WI,0.004,753.0,43.030916999999995,-87.907925,True
3721,Milwaukee School of Engineering,WI,0.0759,2582.0,43.045364,-87.907691,True
3722,Moraine Park Technical College,WI,0.0,2919.0,43.785224,-88.41765600000001,True
3723,Mount Mary University,WI,0.0132,681.0,43.072507,-88.030732,True
3725,Nicolet Area Technical College,WI,0.0,859.0,45.609542,-89.425055,True
3726,Northcentral Technical College,WI,0.0,3346.0,44.986458,-89.64636899999999,True
3727,Northeast Wisconsin Technical College,WI,0.0,6443.0,44.526467,-88.105675,True
3728,Northland College,WI,0.0497,563.0,46.579087,-90.87476,True
3729,Ripon College,WI,0.0305,787.0,43.844134999999994,-88.842333,True
3731,Saint Norbert College,WI,0.0176,2099.0,44.444829999999996,-88.067812,True
3732,Holy Family College,WI,0.0519,270.0,44.071038,-87.742961,True
3733,State College of Beauty Culture Inc,WI,0.0,48.0,44.936911,-89.618062,True
3734,Southwest Wisconsin Technical College,WI,0.0,1459.0,42.976238,-90.637714,True
3735,Viterbo University,WI,0.024,1709.0,43.803133,-91.244297,True
3736,Chippewa Valley Technical College,WI,0.0002,4294.0,44.794866999999996,-91.505675,True
3737,Waukesha County Technical College,WI,0.001,4866.0,43.071444,-88.256292,True
3738,Western Technical College,WI,0.0,3819.0,43.815309,-91.24619100000001,True
3739,University of Wisconsin-Whitewater,WI,0.0081,11045.0,42.835563,-88.742368,True
3740,Wisconsin Indianhead Technical College,WI,0.0,2460.0,45.747831,-91.916484,True
3742,University of Wisconsin-Eau Claire,WI,0.0187,10485.0,44.798284,-91.501906,True
3743,University of Wisconsin-Green Bay,WI,0.0158,6576.0,44.532298,-87.919973,True
3744,University of Wisconsin-La Crosse,WI,0.0076,9517.0,43.81568,-91.23186,True
3745,Wisconsin Lutheran College,WI,0.0068,1037.0,43.036943,-88.02271800000001,True
3746,University of Wisconsin-Oshkosh,WI,0.0111,10749.0,44.026206,-88.549369,True
3747,University of Wisconsin-Parkside,WI,0.0156,3978.0,42.647718,-87.855231,True
3748,Herzing University-Madison,WI,0.0006,1558.0,43.14415,-89.291561,True
3749,University of Wisconsin-Stout,WI,0.0161,7445.0,44.873187,-91.926653,True
3750,University of Wisconsin-Superior,WI,0.1009,2191.0,46.717628999999995,-92.09100699999999,True
3751,University of Wisconsin-Madison,WI,0.1015,30360.0,43.075409,-89.404098,True
3752,University of Wisconsin-Milwaukee,WI,0.0315,21027.0,43.076848,-87.880488,True
3753,University of Wisconsin-Platteville,WI,0.0154,7786.0,42.733451,-90.48621999999999,True
3754,University of Wisconsin-River Falls,WI,0.0118,5570.0,44.8534,-92.622641,True
3755,University of Wisconsin-Stevens Point,WI,0.0153,8161.0,44.529582,-89.570934,True
3756,Casper College,WY,0.009000000000000001,2336.0,42.832788,-106.32671200000001,True
3757,Central Wyoming College,WY,0.0103,968.0,43.030556,-108.42673799999999,True
3758,Eastern Wyoming College,WY,0.0318,566.0,42.079353999999995,-104.190823,True
3759,Laramie County Community College,WY,0.0088,2741.0,41.104288000000004,-104.778789,True
3760,Northwest College,WY,0.0543,1032.0,44.760656,-108.761853,True
3761,Northern Wyoming Community College District,WY,0.0119,2015.0,44.763926,-106.94110500000001,True
3762,Western Wyoming Community College,WY,0.0282,1740.0,41.590964,-109.237126,True
3763,Cheeks Beauty Academy,WY,0.0,49.0,41.134122999999995,-104.816751,True
3764,WyoTech,WY,0.0,38.0,41.303540000000005,-105.62116100000001,True
3765,University of Wyoming,WY,0.036000000000000004,9854.0,41.311772999999995,-105.57931,True
3839,Palau Community College,PW,0.0,475.0,7.343177000000001,134.47374399999998,True
3841,Stanford University,CA,0.1043,7083.0,37.429434,-122.167359,True
3842,Purdue University-Main Campus,IN,0.1389,33495.0,40.428206,-86.914435,True
3843,Blue Hills Regional Technical School,MA,0.0,55.0,42.18221,-71.10408100000001,True
3844,Parker University,TX,0.0044,458.0,32.880334999999995,-96.893564,True
3847,City College-Fort Lauderdale,FL,0.0,303.0,26.187467,-80.1705,True
3848,Meridian College,FL,0.0,233.0,27.380724,-82.425309,True
3849,Georgia State University-Perimeter College,GA,0.0549,16312.0,33.753426,-84.385712,True
3850,Georgia Piedmont Technical College,GA,0.0121,2321.0,33.789898,-84.234504,True
3851,Cortiva Institute-Chicago,IL,0.0056,180.0,41.882813,-87.62740699999999,True
3852,ETI School of Skilled Trades,IL,0.0,257.0,41.748334,-87.936249,True
3853,Trend Setters' Academy of Beauty Culture-Elizabethtown,KY,0.0,22.0,37.703008000000004,-85.882526,True
3854,Traxlers School of Hair,MS,0.0,47.0,32.268023,-90.261863,True
3855,Metro Business College-Rolla,MO,0.0,32.0,37.937304,-91.754581,True
3856,Metro Business College-Jefferson City,MO,0.0,48.0,38.588967,-92.25001400000001,True
3857,Warren County Community College,NJ,0.0078,1024.0,40.744811999999996,-75.018309,True
3858,St. John's College,NM,0.2281,320.0,35.666973999999996,-105.91247800000001,True
3859,Bais Medrash Elyon,NY,0.0,44.0,41.114079,-74.06979799999999,True
3860,Antioch University-Los Angeles,CA,0.0231,130.0,33.988533000000004,-118.38445800000001,True
3861,Antioch University-Santa Barbara,CA,0.1494,87.0,34.419203,-119.6958,True
3863,Antioch University-Seattle,WA,0.0122,82.0,47.615916,-122.346318,True
3864,Antioch University-Midwest,OH,0.0,39.0,39.80321,-83.908684,True
3865,Mid-America Christian University,OK,0.0309,1426.0,35.347784999999995,-97.57829699999999,True
3866,Platt College,OK,0.0,267.0,36.109468,-95.903824,True
3867,Ponca City Beauty College,OK,0.0,36.0,36.73957,-97.06801,True
3868,Francis Tuttle Technology Center,OK,0.0,708.0,35.60052,-97.640672,True
3869,Central Technology Center,OK,0.0,371.0,35.994261,-96.58532199999999,True
3870,Carrington College-Portland,OR,0.0,234.0,45.532356,-122.65358300000001,True
3871,Career Technology Center of Lackawanna County,PA,0.0,59.0,41.452849,-75.652477,True
3873,Palo Alto College,TX,0.0019,6775.0,29.322955,-98.543468,True
3874,Sebring Career Schools-Huntsville,TX,0.0,31.0,30.702548999999998,-95.549878,True
3875,UCAS University of Cosmetology Arts & Sciences-San Antonio 410,TX,0.0,60.0,29.493246000000003,-98.551137,True
3876,Central Texas Beauty College-Round Rock,TX,0.0064,156.0,30.520722999999997,-97.685077,True
3878,Athens Technical College,GA,0.0107,3732.0,33.990183,-83.339598,True
3879,GateWay Community College-Central City,AZ,0.0,631.0,33.435686,-112.05491200000002,True
3880,Carrington College-San Leandro,CA,0.0,251.0,37.699627,-122.12567,True
3881,Headmasters School of Hair Design,ID,0.0,37.0,46.421026,-117.025943,True
3882,The Salon Professional Academy-Nampa,ID,0.0,69.0,43.567768,-116.56341299999998,True
3883,Beckfield College-Florence,KY,0.0,687.0,39.017165999999996,-84.641475,True
3884,Dorsey School of Business-Wayne,MI,0.0,290.0,42.28171,-83.382299,True
